study_id,DOI,site_id,core_id,corenotes,Habitat_type,Habitat,Year_collected,Latitude,Longitude,U_depth_m,L_depth_m,OC_perc,N_perc,LOI,BD_reported_g_cm3,notes,U_depth_cm,L_depth_cm,OC mass,N mass
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",SUBA1.10,"Transect 2, Location A in Curran; former mangrove submerged by mine subsidence",Submerged by subsidence,Submerged by subsidence,2015,-33.176,151.567,1.45,1.47,0.025,0.001,,1.02677411,,145,147,0.025669353,0.001026774
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",FAR1.1,Location E in Curran; Casuarina glauca dominated,Supratidal forest,Supratidal forest,2015,-33.177,151.569,0,0.02,0.381,0.016,,0.096178841,,0,2,0.036644138,0.001538861
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",FAR1.2,Location E in Curran; Casuarina glauca dominated,Supratidal forest,Supratidal forest,2015,-33.177,151.569,0.05,0.07,0.234,0.009,,0.345723941,,5,7,0.080899402,0.003111515
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",FAR1.3,Location E in Curran; Casuarina glauca dominated,Supratidal forest,Supratidal forest,2015,-33.177,151.569,0.15,0.17,0.098,0.006,,0.86041071,,15,17,0.08432025,0.005162464
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",FAR1.4,Location E in Curran; Casuarina glauca dominated,Supratidal forest,Supratidal forest,2015,-33.177,151.569,0.24,0.26,0.015,0.002,,1.03977125,,24,26,0.015596569,0.002079543
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",FAR1.5,Location E in Curran; Casuarina glauca dominated,Supratidal forest,Supratidal forest,2015,-33.177,151.569,0.26,0.28,0.032,0.001,,1.835196257,,26,28,0.05872628,0.001835196
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",FAR1.6,Location E in Curran; Casuarina glauca dominated,Supratidal forest,Supratidal forest,2015,-33.177,151.569,0.35,0.37,0.006,<0.001,,1.910579672,,35,37,0.011463478,#VALUE!
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",FAR1.7,Location E in Curran; Casuarina glauca dominated,Supratidal forest,Supratidal forest,2015,-33.177,151.569,0.45,0.47,0.011,<0.001,,1.564855732,,45,47,0.017213413,#VALUE!
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",FAR1.8,Location E in Curran; Casuarina glauca dominated,Supratidal forest,Supratidal forest,2015,-33.177,151.569,0.55,0.57,0.007,<0.001,,1.546659735,,55,57,0.010826618,#VALUE!
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",FAR1.9,Location E in Curran; Casuarina glauca dominated,Supratidal forest,Supratidal forest,2015,-33.177,151.569,0.65,0.67,0.006,<0.001,,1.468676891,,65,67,0.008812061,#VALUE!
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",FAR1.10,Location E in Curran; Casuarina glauca dominated,Supratidal forest,Supratidal forest,2015,-33.177,151.569,0.75,0.77,0.01,<0.001,,1.37249805,,75,77,0.013724981,#VALUE!
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",FAR1.11,Location E in Curran; Casuarina glauca dominated,Supratidal forest,Supratidal forest,2015,-33.177,151.569,0.85,0.87,0.009,<0.001,,1.083961528,,85,87,0.009755654,#VALUE!
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",FAR1.12,Location E in Curran; Casuarina glauca dominated,Supratidal forest,Supratidal forest,2015,-33.177,151.569,0.95,0.97,0.0115,<0.001,,1.203535222,,95,97,0.013840655,#VALUE!
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",FAR1.13,Location E in Curran; Casuarina glauca dominated,Supratidal forest,Supratidal forest,2015,-33.177,151.569,1.05,1.07,0.021,0.001,,1.107356382,,105,107,0.023254484,0.001107356
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",FAR1.14,Location E in Curran; Casuarina glauca dominated,Supratidal forest,Supratidal forest,2015,-33.177,151.569,1.15,1.17,0.012,<0.001,,1.44268261,,115,117,0.017312191,#VALUE!
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",FAR1.15,Location E in Curran; Casuarina glauca dominated,Supratidal forest,Supratidal forest,2015,-33.177,151.569,1.25,1.27,0.004,<0.001,,1.570054588,,125,127,0.006280218,#VALUE!
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",FAR1.16,Location E in Curran; Casuarina glauca dominated,Supratidal forest,Supratidal forest,2015,-33.177,151.569,1.35,1.37,0.004,<0.001,,1.312711204,,135,137,0.005250845,#VALUE!
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",FAR1.17,Location E in Curran; Casuarina glauca dominated,Supratidal forest,Supratidal forest,2015,-33.177,151.569,1.45,1.47,0.004,<0.001,,1.273719782,,145,147,0.005094879,#VALUE!
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",MAN1.1,"Transect 1, Location B in Curran; Avicennia marina dominated",Mangrove,Mangrove,2015,-33.177,151.568,0,0.02,0.29,0.014,,,,0,2,#VALUE!,#VALUE!
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",MAN1.2,"Transect 1, Location B in Curran; Avicennia marina dominated",Mangrove,Mangrove,2015,-33.177,151.568,0.05,0.07,0.25,0.01,,0.153366259,,5,7,0.038341565,0.001533663
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",MAN1.3,"Transect 1, Location B in Curran; Avicennia marina dominated",Mangrove,Mangrove,2015,-33.177,151.568,0.15,0.17,0.236,0.008,,0.213153106,,15,17,0.050304133,0.001705225
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",MAN1.4,"Transect 1, Location B in Curran; Avicennia marina dominated",Mangrove,Mangrove,2015,-33.177,151.568,0.25,0.27,0.031,0.001,,0.371718222,,25,27,0.011523265,0.000371718
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",MAN1.5,"Transect 1, Location B in Curran; Avicennia marina dominated",Mangrove,Mangrove,2015,-33.177,151.568,0.35,0.37,0.006,<0.001,,1.557057447,,35,37,0.009342345,#VALUE!
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",MAN1.6,"Transect 1, Location B in Curran; Avicennia marina dominated",Mangrove,Mangrove,2015,-33.177,151.568,0.45,0.47,0.002,<0.001,,2.323888744,,45,47,0.004647777,#VALUE!
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",MAN1.7,"Transect 1, Location B in Curran; Avicennia marina dominated",Mangrove,Mangrove,2015,-33.177,151.568,0.55,0.57,0.007,<0.001,,2.287496751,,55,57,0.016012477,#VALUE!
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",MAN1.8,"Transect 1, Location B in Curran; Avicennia marina dominated",Mangrove,Mangrove,2015,-33.177,151.568,0.65,0.67,0.006,<0.001,,2.757993241,,65,67,0.016547959,#VALUE!
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",MAN1.9,"Transect 1, Location B in Curran; Avicennia marina dominated",Mangrove,Mangrove,2015,-33.177,151.568,0.75,0.77,0.01,<0.001,,2.170522485,,75,77,0.021705225,#VALUE!
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",MAN1.10,"Transect 1, Location B in Curran; Avicennia marina dominated",Mangrove,Mangrove,2015,-33.177,151.568,0.85,0.87,0.013,<0.001,,1.440083182,,85,87,0.018721081,#VALUE!
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",MAN1.11,"Transect 1, Location B in Curran; Avicennia marina dominated",Mangrove,Mangrove,2015,-33.177,151.568,0.95,0.97,0.015,0.001,,1.707824279,,95,97,0.025617364,0.001707824
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",MAN1.12,"Transect 1, Location B in Curran; Avicennia marina dominated",Mangrove,Mangrove,2015,-33.177,151.568,1.05,1.07,0.016,0.001,,1.616844294,,105,107,0.025869509,0.001616844
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",MAN1.13,"Transect 1, Location B in Curran; Avicennia marina dominated",Mangrove,Mangrove,2015,-33.177,151.568,1.15,1.17,0.028,0.001,,1.107356382,,115,117,0.031005979,0.001107356
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",MAN1.13,"Transect 1, Location B in Curran; Avicennia marina dominated",Mangrove,Mangrove,2015,-33.177,151.568,1.25,1.27,0.027,0.001,,0.751234728,,125,127,0.020283338,0.000751235
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",CAS2.1,"Transect 2, Location D in Curran; Casuarina glauca dominated",Supratidal forest,Supratidal forest,2015,-33.177,151.569,0,0.02,0.379,0.019,,0.122173122,,0,2,0.046303613,0.002321289
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",CAS2.2,"Transect 2, Location D in Curran; Casuarina glauca dominated",Supratidal forest,Supratidal forest,2015,-33.177,151.569,0.05,0.07,0.271,0.01,,0.413309072,,5,7,0.112006759,0.004133091
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",CAS2.3,"Transect 2, Location D in Curran; Casuarina glauca dominated",Supratidal forest,Supratidal forest,2015,-33.177,151.569,0.15,0.17,0.064,0.006,,1.135950091,,15,17,0.072700806,0.006815701
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",CAS2.4,"Transect 2, Location D in Curran; Casuarina glauca dominated",Supratidal forest,Supratidal forest,2015,-33.177,151.569,0.25,0.27,0.026,0.002,,1.528463738,,25,27,0.039740057,0.003056927
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",CAS2.5,"Transect 2, Location D in Curran; Casuarina glauca dominated",Supratidal forest,Supratidal forest,2015,-33.177,151.569,0.45,0.47,0.003,<0.001,,2.100337926,,45,47,0.006301014,#VALUE!
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",CAS2.6,"Transect 2, Location D in Curran; Casuarina glauca dominated",Supratidal forest,Supratidal forest,2015,-33.177,151.569,0.65,0.67,0.004,<0.001,,2.222511048,,65,67,0.008890044,#VALUE!
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",CAS2.7,"Transect 2, Location D in Curran; Casuarina glauca dominated",Supratidal forest,Supratidal forest,2015,-33.177,151.569,0.85,0.87,0.009,<0.001,,1.655835716,,85,87,0.014902521,#VALUE!
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",CAS2.8,"Transect 2, Location D in Curran; Casuarina glauca dominated",Supratidal forest,Supratidal forest,2015,-33.177,151.569,1.05,1.07,0.012,<0.001,,1.45567975,,105,107,0.017468157,#VALUE!
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",SM1.1,"Transect 2, Location C in Curran ; Sarcocornia quinqueflora and Sporobolus virginicus dominated",Supratidal forest,Supratidal forest,2015,-33.177,151.568,0,0.02,0.313,0.014,,0.111775409,,0,2,0.034985703,0.001564856
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",SM1.2,"Transect 2, Location C in Curran ; Sarcocornia quinqueflora and Sporobolus virginicus dominated",Supratidal forest,Supratidal forest,2015,-33.177,151.568,0.05,0.07,0.208,0.01,,0.272939953,,5,7,0.05677151,0.0027294
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",SM1.3,"Transect 2, Location C in Curran ; Sarcocornia quinqueflora and Sporobolus virginicus dominated",Supratidal forest,Supratidal forest,2015,-33.177,151.568,0.15,0.17,0.041,0.003,,1.224330647,,15,17,0.050197557,0.003672992
"Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.",,"Chain Valley Bay, Lake Macquarie",SM1.4,"Transect 2, Location C in Curran ; Sarcocornia quinqueflora and Sporobolus virginicus dominated",Supratidal forest,Supratidal forest,2015,-33.177,151.568,0.25,0.27,0.006,<0.001,,1.69222771,,25,27,0.010153366,#VALUE!
