"study_id","site_id","core_id","core_year","core_month","core_day","core_latitude","core_longitude","core_position_method","core_position_notes","core_elevation_notes","salinity_class","vegetation_class","vegetation_method","inundation_class","core_length_flag","depth_min","depth_max","sample_id","dry_bulk_density","fraction_organic_matter","total_pb210_activity","total_pb210_activity_sd","ra226_activity","ra226_activity_sd","excess_pb210_activity","excess_pb210_activity_sd","delta_c13","core_diameter","decompressed_depth_max","wet_weight","dry_weight","accumulated_mass","mid_section_accumulated_mass","cn_ratio","delta_n15","k40_activity","k40_activity_sd","fraction_organic_carbon","fraction_estimated_organic_carbon","fraction_inorganic_carbon","fraction_nitrogen","fraction_h2o","Habitat_type"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",51,52,"WP4044",0.624133147924963,0.362788592123133,NA,NA,NA,NA,NA,NA,NA,6.2,64.0108,37.33302,18.84302,18.000668509787,17.6886019358245,NA,NA,NA,NA,NA,0.167110547759167,0.018897414038078,NA,0.495272013890117,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",52,53,"WP4045",0.487004851483663,0.361717288679078,NA,NA,NA,NA,NA,NA,NA,6.2,65.2267,29.38302,14.70302,18.4876733612707,18.2441709355288,NA,NA,NA,NA,NA,0.166560969092367,0.0193971532235552,NA,0.499608277161435,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",53,54,"WP4046",0.596641243082866,0.360918151615826,NA,NA,NA,NA,NA,NA,NA,6.2,66.4426,36.19302,18.01302,19.0843146043535,18.7859939828121,NA,NA,NA,NA,NA,0.166151011778919,0.0196912413358538,NA,0.502306798382672,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",54,55,"WP4047",0.695015890529886,0.361344537815126,25.3599773828794,1.27020668846788,NA,NA,NA,NA,-26.6923078757859,6.2,67.6585,41.86302,20.98302,19.7793304948834,19.4318225496185,16.4836691167346,1.11447150831874,NA,NA,0.168582834248038,0.168582834248038,0.0204887218045106,0.0119318078940146,0.498769558431284,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",55,56,"WP4048",0.697334484914159,0.35504778644403,NA,NA,NA,NA,NA,NA,NA,6.2,68.8744,41.75302,21.05302,20.4766649797976,20.1279977373405,NA,NA,NA,NA,NA,0.163139514445787,0.0294668710611468,NA,0.495772521364922,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",56,57,"WP4049",0.625126831232508,0.349347846485878,NA,NA,NA,NA,NA,NA,NA,6.2,70.0903,37.33302,18.87302,21.1017918110301,20.7892283954138,NA,NA,NA,NA,NA,0.160215445247255,0.0279780790308619,NA,0.494468435717228,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",57,58,"WP4050",0.742381461522895,0.336800074287306,NA,NA,NA,NA,NA,NA,NA,6.2,71.3062,44.24302,22.41302,21.844173272553,21.4729825417915,NA,NA,NA,NA,NA,0.153778438109388,0.0280033604032484,NA,0.493411164066106,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",58,59,"WP4051",0.611546492696051,0.33977164605138,24.5123743907452,1.21699893599031,NA,NA,NA,NA,NA,6.2,72.5221,36.64302,18.46302,22.455719765249,22.149946518901,NA,NA,NA,NA,NA,0.155302854424358,0.0292549358697208,NA,0.496138145818767,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",59,60,"WP4052",0.67812327430161,0.349890503683058,NA,NA,NA,NA,NA,NA,-26.4423261133562,6.2,73.738,39.95302,20.47302,23.1338430395507,22.7947814023998,15.8775050240112,0.853718008171283,NA,NA,0.163932181456428,0.163932181456428,0.033685499923442,0.0120456086400185,0.48757265408222,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",60,61,"WP4053",0.60790298723505,0.341472830807836,NA,NA,NA,NA,NA,NA,NA,6.2,74.9539,37.20302,18.35302,23.7417460267857,23.4377945331682,NA,NA,NA,NA,NA,0.15617556220442,0.0279935512238023,NA,0.506679296465717,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",61,62,"WP4054",0.70627763468207,0.331721829676461,NA,NA,NA,NA,NA,NA,NA,6.2,76.1698,41.90302,21.32302,24.4480236614678,24.0948848441267,NA,NA,NA,NA,NA,0.151173298624024,0.0274067890929312,NA,0.491134051913203,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",62,63,"WP4055",0.768879683057446,0.24283320923306,NA,NA,NA,NA,NA,NA,NA,6.2,77.3857,45.74302,23.21302,25.2169033445252,24.8324635029965,NA,NA,NA,NA,NA,0.10557343633656,0.0199139520590052,NA,0.492534161496115,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",63,64,"WP4056",0.65361241938215,0.337192312015286,NA,NA,NA,NA,NA,NA,NA,6.2,78.6016,38.83302,19.73302,25.8705157639074,25.5437095542163,NA,NA,NA,NA,NA,0.153979656063842,0.0278107512294381,NA,0.491849462132999,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",64,65,"WP4057",0.637382258692238,0.32843947496354,NA,NA,NA,NA,NA,NA,-26.8357197187062,6.2,79.8175,37.24302,19.24302,26.5078980225996,26.1892068932535,16.8536805020195,0.81615971884777,NA,NA,0.156901110256281,0.156901110256281,0.0270739829158809,0.01086120597083,0.483312040752871,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",65,66,"WP4058",0.684747829685247,0.310073452256034,NA,NA,NA,NA,NA,NA,NA,6.2,81.0334,40.29302,20.67302,27.1926458522849,26.8502719374422,NA,NA,NA,NA,NA,0.140067681007345,0.0267680608365025,NA,0.486932972509879,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",66,67,"WP4059",0.631751386616146,0.313505607020965,NA,NA,NA,NA,NA,NA,NA,6.2,82.2493,37.65302,19.07302,27.824397238901,27.5085215455929,NA,NA,NA,NA,NA,0.141828376401755,0.0262784090909091,NA,0.493453114783356,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",67,68,"WP4060",0.64996891392115,0.306616862326573,NA,NA,NA,NA,NA,NA,NA,6.2,83.4652,40.27302,19.62302,28.4743661528222,28.1493816958616,NA,NA,NA,NA,NA,0.138294450373532,0.0264737571186712,NA,0.512750223350521,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",68,69,"WP4061",0.500253962250938,0.347586872586873,NA,NA,NA,NA,NA,NA,NA,6.2,84.6811,33.91302,15.10302,28.9746201150731,28.7244931339476,NA,NA,NA,NA,NA,0.159312065637066,0.0275188637372398,NA,0.554654230145236,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",69,70,"WP4062",0.51284061747985,0.402899168620763,NA,NA,NA,NA,NA,NA,-26.7051109267357,6.2,85.897,37.89302,15.48302,29.4874607325529,29.231040423813,16.3945051048287,0.153308961519577,NA,NA,0.194999373316659,0.194999373316659,0.0301677972152796,0.0138765560420869,0.591401793786824,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",70,71,"WP4063",0.517809034017578,0.414576722284779,NA,NA,NA,NA,NA,NA,NA,6.2,87.1129,38.99302,15.63302,30.0052697665705,29.7463652495617,NA,NA,NA,NA,NA,0.193677858532091,0.0333974471061381,NA,0.599081579215972,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",71,72,"WP4064",0.412147375648557,0.422617312736812,NA,NA,NA,NA,NA,NA,NA,6.2,88.3288,31.85302,12.44302,30.4174171422191,30.2113434543948,NA,NA,NA,NA,NA,0.197802681433984,0.0321386505132095,NA,0.609361372956159,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",72,73,"WP4065",0.377037232115277,0.429088785046728,NA,NA,NA,NA,NA,NA,NA,6.2,89.5447,30.04302,11.38302,30.7944543743344,30.6059357582767,NA,NA,NA,NA,NA,0.201122546728972,0.0315121751585851,NA,0.621109329221896,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",73,74,"WP4066",0.428708764107651,0.39824120603015,NA,NA,NA,NA,NA,NA,NA,6.2,90.7606,34.59302,12.94302,31.223163138442,31.0088087563882,NA,NA,NA,NA,NA,0.185297738693467,0.0328064419922457,NA,0.625848798399215,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",74,75,"WP4067",0.412478603417739,0.381812065485535,NA,NA,NA,NA,NA,NA,-26.7673361000286,6.2,91.9765,32.68302,12.45302,31.6356417418597,31.4294024401509,15.7067648051543,0.0789871854310706,NA,NA,0.164476992502323,0.164476992502323,0.0350081625249397,0.0122170177605941,0.618975847397211,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",75,76,"WP4068",0.479386612792479,0.347739011278591,NA,NA,NA,NA,NA,NA,NA,6.2,93.1924,39.14302,14.47302,32.1150283546522,31.875335048256,NA,NA,NA,NA,NA,0.159390112785917,0.0370071105365246,NA,0.630252852232659,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",76,77,"WP4069",0.435333319491289,0.342844928930212,NA,NA,NA,NA,NA,NA,NA,6.2,94.4083,36.23302,13.14302,32.5503616741435,32.3326950143979,NA,NA,NA,NA,NA,0.156879448541199,0.0357781753130591,NA,0.637264020498429,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",77,78,"WP4070",0.384986698575642,0.367502507522567,NA,NA,NA,NA,NA,NA,NA,6.2,95.6242,33.05302,11.62302,32.9353483727192,32.7428550234313,NA,NA,NA,NA,NA,0.169528786359077,0.0344116714240417,NA,0.648352253440079,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",78,79,"WP4071",0.356832338195182,0.38483547925608,NA,NA,NA,NA,NA,NA,NA,6.2,96.8401,30.96302,10.77302,33.2921807109143,33.1137645418167,NA,NA,NA,NA,NA,0.178420600858369,0.0337209302325574,NA,0.65206817681221,"mangrove"
"Arias-Ortiz_et_al_2021","US-Tw1","Typha W3",2019,8,16,38.107269,-121.64784,"other moderate resolution","cell phone used to obtain coordinates","Core elevation not measured, but all cores sampled were below mean sea level","fresh","emergent","field observation","back","core depth limited by length of corer",79,80,"WP4072",0.36345689357882,0.385932120019675,NA,NA,NA,NA,NA,NA,-26.8400283479133,6.2,98.056,31.40302,10.97302,33.6556376044932,33.4739091577037,16.8026829951614,-0.156257927289989,NA,NA,0.17949939171137,0.17949939171137,0.033322652995835,0.0124632451291799,0.650574371509492,"mangrove"
