"study_id","site_id","transect_id","plot_id","core_id","year","month","day","latitude","longitude","position_method","section_n","max_depth","habitat","site_description","ecotype","protection_status","protection_notes","ecosystem_health","pH","salinity","ORP","inundation_notes","tree_count","dominant_species","plot_sediment_carbon","plot_sediment_carbon_1m","plot_biomass_carbon","total_ecosystem_carbon","total_ecosystem_carbon_1m","depth_min","depth_max","soil_organic_matter","soil_total_carbon","soil_inorganic_carbon","soil_organic_carbon","soil_nitrogen","dry_bulk_density","soil_carbon_density_total","soil_carbon_density_inorganic","soil_carbon_density_organic","carbon_stock_total","carbon_stock_inorganic","carbon_stock_organic","fraction_carbon","fraction_nitrogen","core_latitude","core_longitude","Habitat_type"
"Morrissette_et_al_2023","Turneffe Atoll","2",2,"Turneffe Atoll_2_2_mangrove",2022,3,11,17.28622,-87.81233,"handheld",3,153,"mangrove","some black mangrove present, standing water, dense, shorter trees ~1.2m, healthy but with human impact, clearing @ 20m on transect, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,40,NA,"rising (plots 1-5) to high tide (plot 6)",64,"Rhizophora mangle",591.702977,467.9345974,57.16551893,648.868496,525.1001164,122.5,127.5,17.1173,16.135,9.666,6.469,0.398,0.361,0.0582,0.0349,0.0234,308.7035,184.9351,123.7684,0.06469,0.00398,17.28622,-87.81233,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",3,"Turneffe Atoll_2_3_mangrove",2022,3,11,17.286,-87.81233,"handheld",3,140,"mangrove","some black mangrove present, standing water, dense, taller trees ~2.3m, healthy, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,41,NA,"rising (plots 1-5) to high tide (plot 6)",27,"Rhizophora mangle",597.8423109,512.4627505,46.8811564,644.7234673,559.3439069,0,5,68.9388,32.646,0,32.646,1.43,0.1499,0.0489,0,0.0489,24.4659,0,24.4659,0.32646,0.0143,17.286,-87.81233,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",3,"Turneffe Atoll_2_3_mangrove",2022,3,11,17.286,-87.81233,"handheld",3,140,"mangrove","some black mangrove present, standing water, dense, taller trees ~2.3m, healthy, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,41,NA,"rising (plots 1-5) to high tide (plot 6)",27,"Rhizophora mangle",597.8423109,512.4627505,46.8811564,644.7234673,559.3439069,5,10,71.8796,34.501,0,34.501,1.336,0.1606,0.0554,0,0.0554,27.7071,0,27.7071,0.34501,0.01336,17.286,-87.81233,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",3,"Turneffe Atoll_2_3_mangrove",2022,3,11,17.286,-87.81233,"handheld",3,140,"mangrove","some black mangrove present, standing water, dense, taller trees ~2.3m, healthy, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,41,NA,"rising (plots 1-5) to high tide (plot 6)",27,"Rhizophora mangle",597.8423109,512.4627505,46.8811564,644.7234673,559.3439069,10,15,73.31,36.113,0,36.113,1.594,0.1293,0.0467,0,0.0467,23.3523,0,23.3523,0.36113,0.01594,17.286,-87.81233,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",3,"Turneffe Atoll_2_3_mangrove",2022,3,11,17.286,-87.81233,"handheld",3,140,"mangrove","some black mangrove present, standing water, dense, taller trees ~2.3m, healthy, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,41,NA,"rising (plots 1-5) to high tide (plot 6)",27,"Rhizophora mangle",597.8423109,512.4627505,46.8811564,644.7234673,559.3439069,15,20,73.5768,36.679,0,36.679,1.533,0.175,0.0642,0,0.0642,32.087,0,32.087,0.36679,0.01533,17.286,-87.81233,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",3,"Turneffe Atoll_2_3_mangrove",2022,3,11,17.286,-87.81233,"handheld",3,140,"mangrove","some black mangrove present, standing water, dense, taller trees ~2.3m, healthy, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,41,NA,"rising (plots 1-5) to high tide (plot 6)",27,"Rhizophora mangle",597.8423109,512.4627505,46.8811564,644.7234673,559.3439069,20,25,76.202,38.891,0,38.891,1.744,0.203,0.0789,0,0.0789,39.4691,0,39.4691,0.38891,0.01744,17.286,-87.81233,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",3,"Turneffe Atoll_2_3_mangrove",2022,3,11,17.286,-87.81233,"handheld",3,140,"mangrove","some black mangrove present, standing water, dense, taller trees ~2.3m, healthy, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,41,NA,"rising (plots 1-5) to high tide (plot 6)",27,"Rhizophora mangle",597.8423109,512.4627505,46.8811564,644.7234673,559.3439069,25,30,75.5563,38.94,0,38.94,1.379,0.1831,0.0713,0,0.0713,35.6483,0,35.6483,0.3894,0.01379,17.286,-87.81233,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",3,"Turneffe Atoll_2_3_mangrove",2022,3,11,17.286,-87.81233,"handheld",3,140,"mangrove","some black mangrove present, standing water, dense, taller trees ~2.3m, healthy, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,41,NA,"rising (plots 1-5) to high tide (plot 6)",27,"Rhizophora mangle",597.8423109,512.4627505,46.8811564,644.7234673,559.3439069,30,35,73.8558,38.782,0,38.782,1.427,0.1896,0.0735,0,0.0735,36.774,0,36.774,0.38782,0.01427,17.286,-87.81233,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",3,"Turneffe Atoll_2_3_mangrove",2022,3,11,17.286,-87.81233,"handheld",3,140,"mangrove","some black mangrove present, standing water, dense, taller trees ~2.3m, healthy, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,41,NA,"rising (plots 1-5) to high tide (plot 6)",27,"Rhizophora mangle",597.8423109,512.4627505,46.8811564,644.7234673,559.3439069,35,40,71.1043,37.54,0,37.54,1.379,0.1607,0.0603,0,0.0603,30.1689,0,30.1689,0.3754,0.01379,17.286,-87.81233,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",3,"Turneffe Atoll_2_3_mangrove",2022,3,11,17.286,-87.81233,"handheld",3,140,"mangrove","some black mangrove present, standing water, dense, taller trees ~2.3m, healthy, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,41,NA,"rising (plots 1-5) to high tide (plot 6)",27,"Rhizophora mangle",597.8423109,512.4627505,46.8811564,644.7234673,559.3439069,40,45,70.8135,36.748,0,36.748,1.195,0.1673,0.0615,0,0.0615,30.7361,0,30.7361,0.36748,0.01195,17.286,-87.81233,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",3,"Turneffe Atoll_2_3_mangrove",2022,3,11,17.286,-87.81233,"handheld",3,140,"mangrove","some black mangrove present, standing water, dense, taller trees ~2.3m, healthy, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,41,NA,"rising (plots 1-5) to high tide (plot 6)",27,"Rhizophora mangle",597.8423109,512.4627505,46.8811564,644.7234673,559.3439069,45,50,69.1755,35.969,0,35.969,1.179,0.1525,0.0548,0,0.0548,27.4234,0,27.4234,0.35969,0.01179,17.286,-87.81233,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",3,"Turneffe Atoll_2_3_mangrove",2022,3,11,17.286,-87.81233,"handheld",3,140,"mangrove","some black mangrove present, standing water, dense, taller trees ~2.3m, healthy, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,41,NA,"rising (plots 1-5) to high tide (plot 6)",27,"Rhizophora mangle",597.8423109,512.4627505,46.8811564,644.7234673,559.3439069,72.5,77.5,61.423,30.916,0,30.916,0.948,0.1324,0.0409,0,0.0409,204.6307,0,204.6307,0.30916,0.00948,17.286,-87.81233,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",3,"Turneffe Atoll_2_3_mangrove",2022,3,11,17.286,-87.81233,"handheld",3,140,"mangrove","some black mangrove present, standing water, dense, taller trees ~2.3m, healthy, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,41,NA,"rising (plots 1-5) to high tide (plot 6)",27,"Rhizophora mangle",597.8423109,512.4627505,46.8811564,644.7234673,559.3439069,119,124,18.0778,16.212,9.407,6.805,0.407,0.3137,0.0509,0.0295,0.0213,203.4054,118.0258,85.3796,0.06805,0.00407,17.286,-87.81233,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",4,"Turneffe Atoll_2_4_mangrove",2022,3,11,17.28576,-87.81232,"handheld",4,193,"mangrove","some black & white mangrove present, standing water, dense, taller trees ~2.3m, healthy, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,42,NA,"rising (plots 1-5) to high tide (plot 6)",39,"Rhizophora mangle",719.7232635,569.5868384,79.90998467,799.6332482,649.4968231,0,5,70.4077,32.686,0,32.686,1.308,0.187,0.0611,0,0.0611,30.5691,0,30.5691,0.32686,0.01308,17.28576,-87.81232,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",4,"Turneffe Atoll_2_4_mangrove",2022,3,11,17.28576,-87.81232,"handheld",4,193,"mangrove","some black & white mangrove present, standing water, dense, taller trees ~2.3m, healthy, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,42,NA,"rising (plots 1-5) to high tide (plot 6)",39,"Rhizophora mangle",719.7232635,569.5868384,79.90998467,799.6332482,649.4968231,5,10,75.8507,35.967,0,35.967,1.242,0.1962,0.0706,0,0.0706,35.2829,0,35.2829,0.35967,0.01242,17.28576,-87.81232,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",4,"Turneffe Atoll_2_4_mangrove",2022,3,11,17.28576,-87.81232,"handheld",4,193,"mangrove","some black & white mangrove present, standing water, dense, taller trees ~2.3m, healthy, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,42,NA,"rising (plots 1-5) to high tide (plot 6)",39,"Rhizophora mangle",719.7232635,569.5868384,79.90998467,799.6332482,649.4968231,10,15,74.5713,35.938,0,35.938,1.31,0.177,0.0636,0,0.0636,31.8041,0,31.8041,0.35938,0.0131,17.28576,-87.81232,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",4,"Turneffe Atoll_2_4_mangrove",2022,3,11,17.28576,-87.81232,"handheld",4,193,"mangrove","some black & white mangrove present, standing water, dense, taller trees ~2.3m, healthy, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,42,NA,"rising (plots 1-5) to high tide (plot 6)",39,"Rhizophora mangle",719.7232635,569.5868384,79.90998467,799.6332482,649.4968231,15,20,74.9065,37.135,0,37.135,1.475,0.1799,0.0668,0,0.0668,33.4087,0,33.4087,0.37135,0.01475,17.28576,-87.81232,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",4,"Turneffe Atoll_2_4_mangrove",2022,3,11,17.28576,-87.81232,"handheld",4,193,"mangrove","some black & white mangrove present, standing water, dense, taller trees ~2.3m, healthy, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,42,NA,"rising (plots 1-5) to high tide (plot 6)",39,"Rhizophora mangle",719.7232635,569.5868384,79.90998467,799.6332482,649.4968231,20,25,75.9856,40.289,0,40.289,1.471,0.179,0.0721,0,0.0721,36.0641,0,36.0641,0.40289,0.01471,17.28576,-87.81232,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",4,"Turneffe Atoll_2_4_mangrove",2022,3,11,17.28576,-87.81232,"handheld",4,193,"mangrove","some black & white mangrove present, standing water, dense, taller trees ~2.3m, healthy, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,42,NA,"rising (plots 1-5) to high tide (plot 6)",39,"Rhizophora mangle",719.7232635,569.5868384,79.90998467,799.6332482,649.4968231,25,30,74.6093,39.439,0,39.439,1.318,0.1899,0.0749,0,0.0749,37.4415,0,37.4415,0.39439,0.01318,17.28576,-87.81232,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",4,"Turneffe Atoll_2_4_mangrove",2022,3,11,17.28576,-87.81232,"handheld",4,193,"mangrove","some black & white mangrove present, standing water, dense, taller trees ~2.3m, healthy, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,42,NA,"rising (plots 1-5) to high tide (plot 6)",39,"Rhizophora mangle",719.7232635,569.5868384,79.90998467,799.6332482,649.4968231,30,35,74.5372,39.15,0,39.15,1.321,0.1977,0.0774,0,0.0774,38.6928,0,38.6928,0.3915,0.01321,17.28576,-87.81232,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",4,"Turneffe Atoll_2_4_mangrove",2022,3,11,17.28576,-87.81232,"handheld",4,193,"mangrove","some black & white mangrove present, standing water, dense, taller trees ~2.3m, healthy, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,42,NA,"rising (plots 1-5) to high tide (plot 6)",39,"Rhizophora mangle",719.7232635,569.5868384,79.90998467,799.6332482,649.4968231,35,40,72.0624,37.045,0,37.045,1.319,0.1716,0.0636,0,0.0636,31.7795,0,31.7795,0.37045,0.01319,17.28576,-87.81232,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",4,"Turneffe Atoll_2_4_mangrove",2022,3,11,17.28576,-87.81232,"handheld",4,193,"mangrove","some black & white mangrove present, standing water, dense, taller trees ~2.3m, healthy, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,42,NA,"rising (plots 1-5) to high tide (plot 6)",39,"Rhizophora mangle",719.7232635,569.5868384,79.90998467,799.6332482,649.4968231,40,45,71.9689,36.788,0,36.788,1.231,0.1634,0.0601,0,0.0601,30.0632,0,30.0632,0.36788,0.01231,17.28576,-87.81232,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",4,"Turneffe Atoll_2_4_mangrove",2022,3,11,17.28576,-87.81232,"handheld",4,193,"mangrove","some black & white mangrove present, standing water, dense, taller trees ~2.3m, healthy, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,42,NA,"rising (plots 1-5) to high tide (plot 6)",39,"Rhizophora mangle",719.7232635,569.5868384,79.90998467,799.6332482,649.4968231,45,50,69.8335,34.712,0,34.712,1.077,0.1746,0.0606,0,0.0606,30.3074,0,30.3074,0.34712,0.01077,17.28576,-87.81232,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",4,"Turneffe Atoll_2_4_mangrove",2022,3,11,17.28576,-87.81232,"handheld",4,193,"mangrove","some black & white mangrove present, standing water, dense, taller trees ~2.3m, healthy, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,42,NA,"rising (plots 1-5) to high tide (plot 6)",39,"Rhizophora mangle",719.7232635,569.5868384,79.90998467,799.6332482,649.4968231,72.5,77.5,63.7433,32.598,0,32.598,0.959,0.1437,0.0468,0,0.0468,234.1736,0,234.1736,0.32598,0.00959,17.28576,-87.81232,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",4,"Turneffe Atoll_2_4_mangrove",2022,3,11,17.28576,-87.81232,"handheld",4,193,"mangrove","some black & white mangrove present, standing water, dense, taller trees ~2.3m, healthy, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,42,NA,"rising (plots 1-5) to high tide (plot 6)",39,"Rhizophora mangle",719.7232635,569.5868384,79.90998467,799.6332482,649.4968231,105,110,13.2384,14.73,9.944,4.786,0.305,0.3429,0.0505,0.0341,0.0164,101.024,68.1998,32.8242,0.04786,0.00305,17.28576,-87.81232,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",4,"Turneffe Atoll_2_4_mangrove",2022,3,11,17.28576,-87.81232,"handheld",4,193,"mangrove","some black & white mangrove present, standing water, dense, taller trees ~2.3m, healthy, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,42,NA,"rising (plots 1-5) to high tide (plot 6)",39,"Rhizophora mangle",719.7232635,569.5868384,79.90998467,799.6332482,649.4968231,122.5,127.5,8.6849,13.674,10.59,3.084,0.355,0.7844,0.1073,0.0831,0.0242,321.7948,249.218,72.5768,0.03084,0.00355,17.28576,-87.81232,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",4,"Turneffe Atoll_2_4_mangrove",2022,3,11,17.28576,-87.81232,"handheld",4,193,"mangrove","some black & white mangrove present, standing water, dense, taller trees ~2.3m, healthy, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,42,NA,"rising (plots 1-5) to high tide (plot 6)",39,"Rhizophora mangle",719.7232635,569.5868384,79.90998467,799.6332482,649.4968231,151,156,NA,NA,NA,0,NA,0.5344,0,0,0,0,0,0,0,NA,17.28576,-87.81232,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",4,"Turneffe Atoll_2_4_mangrove",2022,3,11,17.28576,-87.81232,"handheld",4,193,"mangrove","some black & white mangrove present, standing water, dense, taller trees ~2.3m, healthy, lots of seedlings","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,42,NA,"rising (plots 1-5) to high tide (plot 6)",39,"Rhizophora mangle",719.7232635,569.5868384,79.90998467,799.6332482,649.4968231,172.5,177.5,7.125,13.121,10.722,2.399,0.336,0.8108,0.1064,0.0869,0.0195,244.6742,199.9388,44.7354,0.02399,0.00336,17.28576,-87.81232,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",5,"Turneffe Atoll_2_5_mangrove",2022,3,11,17.28556,-87.81233,"handheld",3,145,"mangrove","high prop roots, dense red, sparse black, standing water, dead white mangroves present, avg height 2.5m","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,35,NA,"rising (plots 1-5) to high tide (plot 6)",45,"Rhizophora mangle",703.2492003,505.6590135,81.03895387,784.2881542,586.6979674,0,5,71.7132,34.896,0,34.896,1.846,0.1582,0.0552,0,0.0552,27.6105,0,27.6105,0.34896,0.01846,17.28556,-87.81233,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",5,"Turneffe Atoll_2_5_mangrove",2022,3,11,17.28556,-87.81233,"handheld",3,145,"mangrove","high prop roots, dense red, sparse black, standing water, dead white mangroves present, avg height 2.5m","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,35,NA,"rising (plots 1-5) to high tide (plot 6)",45,"Rhizophora mangle",703.2492003,505.6590135,81.03895387,784.2881542,586.6979674,5,10,71.9872,34.948,0,34.948,1.681,0.1467,0.0513,0,0.0513,25.6384,0,25.6384,0.34948,0.01681,17.28556,-87.81233,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",5,"Turneffe Atoll_2_5_mangrove",2022,3,11,17.28556,-87.81233,"handheld",3,145,"mangrove","high prop roots, dense red, sparse black, standing water, dead white mangroves present, avg height 2.5m","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,35,NA,"rising (plots 1-5) to high tide (plot 6)",45,"Rhizophora mangle",703.2492003,505.6590135,81.03895387,784.2881542,586.6979674,10,15,83.1708,37.325,0,37.325,1.946,0.1796,0.067,0,0.067,33.5164,0,33.5164,0.37325,0.01946,17.28556,-87.81233,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",5,"Turneffe Atoll_2_5_mangrove",2022,3,11,17.28556,-87.81233,"handheld",3,145,"mangrove","high prop roots, dense red, sparse black, standing water, dead white mangroves present, avg height 2.5m","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,35,NA,"rising (plots 1-5) to high tide (plot 6)",45,"Rhizophora mangle",703.2492003,505.6590135,81.03895387,784.2881542,586.6979674,15,20,73.6345,39.744,0,39.744,1.593,0.1707,0.0678,0,0.0678,33.9153,0,33.9153,0.39744,0.01593,17.28556,-87.81233,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",5,"Turneffe Atoll_2_5_mangrove",2022,3,11,17.28556,-87.81233,"handheld",3,145,"mangrove","high prop roots, dense red, sparse black, standing water, dead white mangroves present, avg height 2.5m","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,35,NA,"rising (plots 1-5) to high tide (plot 6)",45,"Rhizophora mangle",703.2492003,505.6590135,81.03895387,784.2881542,586.6979674,20,25,74.8122,39.235,0,39.235,1.693,0.2066,0.0811,0,0.0811,40.5273,0,40.5273,0.39235,0.01693,17.28556,-87.81233,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",5,"Turneffe Atoll_2_5_mangrove",2022,3,11,17.28556,-87.81233,"handheld",3,145,"mangrove","high prop roots, dense red, sparse black, standing water, dead white mangroves present, avg height 2.5m","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,35,NA,"rising (plots 1-5) to high tide (plot 6)",45,"Rhizophora mangle",703.2492003,505.6590135,81.03895387,784.2881542,586.6979674,25,30,73.4106,38.532,0,38.532,1.353,0.1465,0.0564,0,0.0564,28.2242,0,28.2242,0.38532,0.01353,17.28556,-87.81233,"mangrove"
"Morrissette_et_al_2023","Turneffe Atoll","2",5,"Turneffe Atoll_2_5_mangrove",2022,3,11,17.28556,-87.81233,"handheld",3,145,"mangrove","high prop roots, dense red, sparse black, standing water, dead white mangroves present, avg height 2.5m","Caye","Protected","Turneffe Atoll Marine Reserve","healthy",NA,35,NA,"rising (plots 1-5) to high tide (plot 6)",45,"Rhizophora mangle",703.2492003,505.6590135,81.03895387,784.2881542,586.6979674,30,35,72.0475,38.87,0,38.87,1.692,0.1649,0.0641,0,0.0641,32.0499,0,32.0499,0.3887,0.01692,17.28556,-87.81233,"mangrove"
