"study_id","site_id","core_id","core_year","core_latitude","core_longitude","core_position_method","core_position_notes","salinity_class","salinity_method","vegetation_class","vegetation_method","core_length_flag","depth_min","depth_max","dry_bulk_density","fraction_organic_matter","fraction_carbon","cs137_activity","cs137_activity_se","depth_interval_notes","fraction_nitrogen","Habitat_type"
"Piazza_et_al_2020","CRMS0672","0672_1",2006.75,29.831714,-93.416818,"handheld","Point located next to CRMS setup on Google Earth.","brackish","measurement","emergent","measurement","core depth limited by length of corer",28,30,1.0575,0.072712,0.017115,-0.0717,0.4234,NA,0.001268,"saltmarsh"
"Piazza_et_al_2020","CRMS0672","0672_1",2006.75,29.831714,-93.416818,"handheld","Point located next to CRMS setup on Google Earth.","brackish","measurement","emergent","measurement","core depth limited by length of corer",30,32,1.1119,0.061828,0.014755,-0.4873,0.4353,NA,0.001081,"saltmarsh"
"Piazza_et_al_2020","CRMS0672","0672_1",2006.75,29.831714,-93.416818,"handheld","Point located next to CRMS setup on Google Earth.","brackish","measurement","emergent","measurement","core depth limited by length of corer",32,34,1.1143,0.061093,0.009689,-0.3901,0.4127,NA,0.000841,"saltmarsh"
"Piazza_et_al_2020","CRMS0672","0672_1",2006.75,29.831714,-93.416818,"handheld","Point located next to CRMS setup on Google Earth.","brackish","measurement","emergent","measurement","core depth limited by length of corer",34,36,1.0032,0.067508,0.012616,-1.0605,0.4969,NA,0.000982,"saltmarsh"
"Piazza_et_al_2020","CRMS0672","0672_2",2006.75,29.831714,-93.416818,"handheld","Point located next to CRMS setup on Google Earth.","brackish","measurement","emergent","measurement","core depth limited by length of corer",0,2,0.4227,0.120337,0.044369,3.442,0.9982,NA,0.00249,"saltmarsh"
"Piazza_et_al_2020","CRMS0672","0672_2",2006.75,29.831714,-93.416818,"handheld","Point located next to CRMS setup on Google Earth.","brackish","measurement","emergent","measurement","core depth limited by length of corer",2,4,0.6216,0.091413,0.024794,3.2942,0.6499,NA,0.001962,"saltmarsh"
"Piazza_et_al_2020","CRMS0672","0672_2",2006.75,29.831714,-93.416818,"handheld","Point located next to CRMS setup on Google Earth.","brackish","measurement","emergent","measurement","core depth limited by length of corer",4,6,0.3133,0.226503,0.079021,6.168,1.1669,NA,0.005312,"saltmarsh"
"Piazza_et_al_2020","CRMS0672","0672_2",2006.75,29.831714,-93.416818,"handheld","Point located next to CRMS setup on Google Earth.","brackish","measurement","emergent","measurement","core depth limited by length of corer",6,8,0.1678,0.486878,0.144201,7.1155,1.8745,NA,0.008904,"saltmarsh"
"Piazza_et_al_2020","CRMS0672","0672_2",2006.75,29.831714,-93.416818,"handheld","Point located next to CRMS setup on Google Earth.","brackish","measurement","emergent","measurement","core depth limited by length of corer",8,10,0.1288,0.619954,0.24502,5.8811,2.4967,NA,0.015194,"saltmarsh"
"Piazza_et_al_2020","CRMS0672","0672_2",2006.75,29.831714,-93.416818,"handheld","Point located next to CRMS setup on Google Earth.","brackish","measurement","emergent","measurement","core depth limited by length of corer",10,12,0.1384,0.643539,0.274923,5.6937,2.5745,NA,0.017709,"saltmarsh"
"Piazza_et_al_2020","CRMS0672","0672_2",2006.75,29.831714,-93.416818,"handheld","Point located next to CRMS setup on Google Earth.","brackish","measurement","emergent","measurement","core depth limited by length of corer",12,14,0.1278,0.705389,0.291128,12.5691,2.7808,NA,0.018471,"saltmarsh"
"Piazza_et_al_2020","CRMS0672","0672_2",2006.75,29.831714,-93.416818,"handheld","Point located next to CRMS setup on Google Earth.","brackish","measurement","emergent","measurement","core depth limited by length of corer",14,16,0.1615,0.5715,0.238544,64.0444,2.716,NA,0.014392,"saltmarsh"
"Piazza_et_al_2020","CRMS0672","0672_2",2006.75,29.831714,-93.416818,"handheld","Point located next to CRMS setup on Google Earth.","brackish","measurement","emergent","measurement","core depth limited by length of corer",16,18,0.2901,0.314627,0.129865,110.5631,1.8168,NA,0.00671,"saltmarsh"
"Piazza_et_al_2020","CRMS0672","0672_2",2006.75,29.831714,-93.416818,"handheld","Point located next to CRMS setup on Google Earth.","brackish","measurement","emergent","measurement","core depth limited by length of corer",18,20,0.4037,0.22426,0.106757,63.917,1.4303,NA,0.007178,"saltmarsh"
"Piazza_et_al_2020","CRMS0672","0672_2",2006.75,29.831714,-93.416818,"handheld","Point located next to CRMS setup on Google Earth.","brackish","measurement","emergent","measurement","core depth limited by length of corer",20,22,0.4822,0.195402,0.080911,41.9068,1.1703,NA,0.004808,"saltmarsh"
"Piazza_et_al_2020","CRMS0672","0672_2",2006.75,29.831714,-93.416818,"handheld","Point located next to CRMS setup on Google Earth.","brackish","measurement","emergent","measurement","core depth limited by length of corer",22,24,0.593,0.176533,0.072127,11.6866,0.8294,NA,0.004589,"saltmarsh"
"Piazza_et_al_2020","CRMS0672","0672_2",2006.75,29.831714,-93.416818,"handheld","Point located next to CRMS setup on Google Earth.","brackish","measurement","emergent","measurement","core depth limited by length of corer",24,26,0.7625,0.132193,0.047349,1.6638,0.5956,NA,0.003145,"saltmarsh"
"Piazza_et_al_2020","CRMS0672","0672_2",2006.75,29.831714,-93.416818,"handheld","Point located next to CRMS setup on Google Earth.","brackish","measurement","emergent","measurement","core depth limited by length of corer",26,28,1.0326,0.091282,0.026997,1.0636,0.3974,NA,0.001857,"saltmarsh"
"Piazza_et_al_2020","CRMS0672","0672_2",2006.75,29.831714,-93.416818,"handheld","Point located next to CRMS setup on Google Earth.","brackish","measurement","emergent","measurement","core depth limited by length of corer",28,30,0.9904,0.078868,0.016662,0.539,0.3317,NA,0.001146,"saltmarsh"
"Piazza_et_al_2020","CRMS0672","0672_2",2006.75,29.831714,-93.416818,"handheld","Point located next to CRMS setup on Google Earth.","brackish","measurement","emergent","measurement","core depth limited by length of corer",30,32,1.1954,0.061628,0.012118,-0.0208,0.3539,NA,0.000868,"saltmarsh"
"Piazza_et_al_2020","CRMS0672","0672_2",2006.75,29.831714,-93.416818,"handheld","Point located next to CRMS setup on Google Earth.","brackish","measurement","emergent","measurement","core depth limited by length of corer",32,34,1.1846,0.057848,0.010045,-0.1633,0.3707,NA,0.000808,"saltmarsh"
"Piazza_et_al_2020","CRMS0672","0672_2",2006.75,29.831714,-93.416818,"handheld","Point located next to CRMS setup on Google Earth.","brackish","measurement","emergent","measurement","core depth limited by length of corer",34,36,1.1019,0.074403,0.019469,-0.1829,0.3218,NA,0.001074,"saltmarsh"
"Piazza_et_al_2020","CRMS0672_H","0672_H_1",2006.75,29.833426,-93.409073,"other low resolution","Looks like it's taken from boat near shore.","brackish","measurement","emergent","measurement","core depth limited by length of corer",0,2,0.3674,0.164378,0.041421,3.5089,0.9948,NA,0.001229,"saltmarsh"
"Piazza_et_al_2020","CRMS0672_H","0672_H_1",2006.75,29.833426,-93.409073,"other low resolution","Looks like it's taken from boat near shore.","brackish","measurement","emergent","measurement","core depth limited by length of corer",2,4,0.4977,0.098006,0.025493,5.2049,0.6024,NA,0.001443,"saltmarsh"
"Piazza_et_al_2020","CRMS0672_H","0672_H_1",2006.75,29.833426,-93.409073,"other low resolution","Looks like it's taken from boat near shore.","brackish","measurement","emergent","measurement","core depth limited by length of corer",4,6,0.1756,0.508483,0.124528,10.6557,1.9062,NA,0.006234,"saltmarsh"
"Piazza_et_al_2020","CRMS0672_H","0672_H_1",2006.75,29.833426,-93.409073,"other low resolution","Looks like it's taken from boat near shore.","brackish","measurement","emergent","measurement","core depth limited by length of corer",6,8,0.1555,0.48887,0.188835,23.2955,2.4231,NA,0.011579,"saltmarsh"
"Piazza_et_al_2020","CRMS0672_H","0672_H_1",2006.75,29.833426,-93.409073,"other low resolution","Looks like it's taken from boat near shore.","brackish","measurement","emergent","measurement","core depth limited by length of corer",8,10,0.1525,0.531205,0.199099,44.5628,2.6891,NA,0.012179,"saltmarsh"
"Piazza_et_al_2020","CRMS0672_H","0672_H_1",2006.75,29.833426,-93.409073,"other low resolution","Looks like it's taken from boat near shore.","brackish","measurement","emergent","measurement","core depth limited by length of corer",10,12,0.1463,0.556466,0.194046,46.4595,2.8036,NA,0.011443,"saltmarsh"
"Piazza_et_al_2020","CRMS0672_H","0672_H_1",2006.75,29.833426,-93.409073,"other low resolution","Looks like it's taken from boat near shore.","brackish","measurement","emergent","measurement","core depth limited by length of corer",12,14,0.2113,0.410811,0.155481,73.0318,2.2122,NA,0.007339,"saltmarsh"
"Piazza_et_al_2020","CRMS0672_H","0672_H_1",2006.75,29.833426,-93.409073,"other low resolution","Looks like it's taken from boat near shore.","brackish","measurement","emergent","measurement","core depth limited by length of corer",14,16,0.3794,0.223873,0.094343,70.5468,1.5148,NA,0.003401,"saltmarsh"
"Piazza_et_al_2020","CRMS0672_H","0672_H_1",2006.75,29.833426,-93.409073,"other low resolution","Looks like it's taken from boat near shore.","brackish","measurement","emergent","measurement","core depth limited by length of corer",16,18,0.3671,0.261596,0.109745,38.0914,1.3683,NA,0.005074,"saltmarsh"
"Piazza_et_al_2020","CRMS0672_H","0672_H_1",2006.75,29.833426,-93.409073,"other low resolution","Looks like it's taken from boat near shore.","brackish","measurement","emergent","measurement","core depth limited by length of corer",18,20,0.4273,0.257627,0.106209,8.042,0.9926,NA,0.004918,"saltmarsh"
"Piazza_et_al_2020","CRMS0672_H","0672_H_1",2006.75,29.833426,-93.409073,"other low resolution","Looks like it's taken from boat near shore.","brackish","measurement","emergent","measurement","core depth limited by length of corer",20,22,0.5655,0.195983,0.077869,1.0132,0.8158,NA,0.003094,"saltmarsh"
"Piazza_et_al_2020","CRMS0672_H","0672_H_1",2006.75,29.833426,-93.409073,"other low resolution","Looks like it's taken from boat near shore.","brackish","measurement","emergent","measurement","core depth limited by length of corer",22,24,0.7663,0.137619,0.057895,0.8924,0.5711,NA,0.001424,"saltmarsh"
"Piazza_et_al_2020","CRMS0672_H","0672_H_1",2006.75,29.833426,-93.409073,"other low resolution","Looks like it's taken from boat near shore.","brackish","measurement","emergent","measurement","core depth limited by length of corer",24,26,0.7933,0.095211,0.043717,-0.0259,0.5429,NA,0.000554,"saltmarsh"
"Piazza_et_al_2020","CRMS0672_H","0672_H_1",2006.75,29.833426,-93.409073,"other low resolution","Looks like it's taken from boat near shore.","brackish","measurement","emergent","measurement","core depth limited by length of corer",26,28,0.8874,0.085466,0.034134,-0.1009,0.5382,NA,1.5e-05,"saltmarsh"
"Piazza_et_al_2020","CRMS0672_H","0672_H_1",2006.75,29.833426,-93.409073,"other low resolution","Looks like it's taken from boat near shore.","brackish","measurement","emergent","measurement","core depth limited by length of corer",28,30,1.1091,0.060692,0.014833,0.1908,0.4,NA,0.00067,"saltmarsh"
"Piazza_et_al_2020","CRMS0672_H","0672_H_1",2006.75,29.833426,-93.409073,"other low resolution","Looks like it's taken from boat near shore.","brackish","measurement","emergent","measurement","core depth limited by length of corer",30,32,1.0237,0.073044,0.020079,-0.0968,0.4563,NA,0.000943,"saltmarsh"
"Piazza_et_al_2020","CRMS0672_H","0672_H_1",2006.75,29.833426,-93.409073,"other low resolution","Looks like it's taken from boat near shore.","brackish","measurement","emergent","measurement","core depth limited by length of corer",32,34,1.0324,0.067206,0.014777,-0.5573,0.4484,NA,0.000631,"saltmarsh"
"Piazza_et_al_2020","CRMS0672_H","0672_H_1",2006.75,29.833426,-93.409073,"other low resolution","Looks like it's taken from boat near shore.","brackish","measurement","emergent","measurement","core depth limited by length of corer",34,36,1.1504,0.053726,0.01311,-0.2625,0.429,NA,0.000517,"saltmarsh"
"Piazza_et_al_2020","CRMS0672_H","0672_H_2",2006.75,29.833426,-93.409073,"other low resolution","Looks like it's taken from boat near shore.","brackish","measurement","emergent","measurement","core depth limited by length of corer",0,2,0.3622,0.139511,0.033799,3.3915,1.0994,NA,0.000253,"saltmarsh"
"Piazza_et_al_2020","CRMS0672_H","0672_H_2",2006.75,29.833426,-93.409073,"other low resolution","Looks like it's taken from boat near shore.","brackish","measurement","emergent","measurement","core depth limited by length of corer",2,4,0.2944,0.22439,0.049542,1.3521,1.3521,NA,0.001375,"saltmarsh"
"Piazza_et_al_2020","CRMS0672_H","0672_H_2",2006.75,29.833426,-93.409073,"other low resolution","Looks like it's taken from boat near shore.","brackish","measurement","emergent","measurement","core depth limited by length of corer",4,6,0.1783,0.438292,0.151338,6.3358,1.9248,NA,0.008487,"saltmarsh"
"Piazza_et_al_2020","CRMS0672_H","0672_H_2",2006.75,29.833426,-93.409073,"other low resolution","Looks like it's taken from boat near shore.","brackish","measurement","emergent","measurement","core depth limited by length of corer",6,8,0.1814,0.377956,0.135413,26.712,2.0951,NA,0.007917,"saltmarsh"
"Piazza_et_al_2020","CRMS0672_H","0672_H_2",2006.75,29.833426,-93.409073,"other low resolution","Looks like it's taken from boat near shore.","brackish","measurement","emergent","measurement","core depth limited by length of corer",8,10,0.1779,0.40365,0.152359,25.542,2.0949,NA,0.009259,"saltmarsh"
"Piazza_et_al_2020","CRMS0672_H","0672_H_2",2006.75,29.833426,-93.409073,"other low resolution","Looks like it's taken from boat near shore.","brackish","measurement","emergent","measurement","core depth limited by length of corer",10,12,0.1618,0.466928,0.174756,28.0719,2.3024,NA,0.01095,"saltmarsh"
"Piazza_et_al_2020","CRMS0672_H","0672_H_2",2006.75,29.833426,-93.409073,"other low resolution","Looks like it's taken from boat near shore.","brackish","measurement","emergent","measurement","core depth limited by length of corer",12,14,0.1515,0.494937,0.189795,42.5009,2.5921,NA,0.011818,"saltmarsh"
"Piazza_et_al_2020","CRMS0672_H","0672_H_2",2006.75,29.833426,-93.409073,"other low resolution","Looks like it's taken from boat near shore.","brackish","measurement","emergent","measurement","core depth limited by length of corer",14,16,0.187,0.441347,0.174295,54.8753,2.4227,NA,0.009332,"saltmarsh"
"Piazza_et_al_2020","CRMS0672_H","0672_H_2",2006.75,29.833426,-93.409073,"other low resolution","Looks like it's taken from boat near shore.","brackish","measurement","emergent","measurement","core depth limited by length of corer",16,18,0.2418,0.344612,0.135141,66.9492,2.0397,NA,0.006517,"saltmarsh"
"Piazza_et_al_2020","CRMS0672_H","0672_H_2",2006.75,29.833426,-93.409073,"other low resolution","Looks like it's taken from boat near shore.","brackish","measurement","emergent","measurement","core depth limited by length of corer",18,20,0.4004,0.267865,0.118357,39.8792,1.277,NA,0.005247,"saltmarsh"
"Piazza_et_al_2020","CRMS0672_H","0672_H_2",2006.75,29.833426,-93.409073,"other low resolution","Looks like it's taken from boat near shore.","brackish","measurement","emergent","measurement","core depth limited by length of corer",20,22,0.4868,0.245444,0.110644,10.7113,0.8949,NA,0.004836,"saltmarsh"
"Piazza_et_al_2020","CRMS0672_H","0672_H_2",2006.75,29.833426,-93.409073,"other low resolution","Looks like it's taken from boat near shore.","brackish","measurement","emergent","measurement","core depth limited by length of corer",22,24,0.5958,0.202037,0.083339,2.85,0.7242,NA,0.003485,"saltmarsh"
